id,获赞数,评论数,分享数,上架时间,title,字幕
25,51000,2834,8059,2020-01-01 12:00:00,"《少有人走的路》,做个“舔狗”又如何","我特别讨厌“舔狗”这个词,就好像对一个人痂情,是一件错事一样,总有人说,在爱情里不要做个输家,所以把痴情,称为卑微的一厢情愿,把忘我的爱意称为舔狗,但爱情,不就是我心甘情愿被你浪费吗,所以我不明白为什么,总是有人在爱里,要求对方给予回报,《少有人走的路》里,有一句话我特别喜欢,他说,我们真心去爱别人,是因为我们需要爱他,爱的存在本身就是回报,它是我们疲惫生活中的英雄梦想,是让世界熠熠生辉的威大烙火,是让我们觉得这个世界,还不错的全部理由,所以做个舔狗又怎样,能遇到一场心甘情愿的沉沦,多么地珍贵,0K我是 Caroline,关注我,每天一本好书,带您品味人生百态"
24,149000,4289,16000,2020-01-01 12:00:00,无,无
23,74000,3500,7850,2020-01-01 12:00:00,"《孤独六讲》,孤独,是另一种自由","您可能不太相信,我国的单身人口,已达到了2.4个亿,我身边也有不少单身的朋友,有的呢是一直不想找,有的是没射间找,有的,则是找了也找不到,相较而言,单身的人看起来有些孤独,身边的人都是出双入对,一到情人节,朋友圈里全是狗粮,就连吃个火锅,都不敢去厕所,怕回来餐具就被收走了,但就像《孤独六讲》中说的一样,孤独和寂寞不一样,狼独是饱满的,所以与其为了不孤独,而选择陪伴,不如在一个人的独处中,收获惊喜,正如谢耳朵说的那样,或许我旬已太有意思,无需他人陪伴,而所谓的“孤独”,本就是一种自由,0K我是 Caroline,关注我,每天一本好书,带您品味人生百态"
22,665000,34000,90000,2020-01-01 12:00:00,"《而已集》,世界上没有真正的威同身受","有人说,难过的时候,千万不要找别人聊天,的确,越长大越觉得,比起诉说自己的委屈和不甘,还是沉默最好,因为绝大多数的人会漠不关心,还有一部分人,会把你的伤痛,当做说笑的谈资,而真正在乎你的人,却心有余而力不足,无法懂你的痛苦,鲁迅先生在《而已集》中,说过这样一句话,人的悲欢并不相通,我只觉得他们吵闹,人总是这样,事不关已高高挂起,劝你大度劝你勇敢,等真到了自已身上,才知道很多事情,远不是勇敢大度就能解决的,生活哪里有什么感同身受,不过是如鱼饮水,冷暖自知罢了,所以我们最应该争取的理解,应该来自于自己,毕竟,万般痛苦,唯有自渡,0K我是 Caroline,关注我,每天一本好书,带您品味人生百态"
21,63000,2309,2757,2020-01-01 12:00:00,被“伪独立”毀掉的当代女性,"我一直觉得我的朋友安琪,是个标准的独立女性,她从一个小职员,路奋斗成了企业的高管,年入百方,也有自己的社交圈,一个人过的自得其乐,直到今年,她嫁给了一个上市公司的CEO,放弃了自己的事业和生活,选择做了一名全职太太,我问她为什么,她说我之前那么努力,就是为了嫁得更好啊,现在很多女生的潜意识里,还是觉得,女人最好的归宿是嫁人,并不相信能靠旬己,就能获得想要的一切,她们把独立女性的标签,当做帮助旬己实现,阶级跃迁的敲门砖,一切的努力只是为了,帮助自己遇到,白马王子,说白了,这可能只是一种“伪独立”,而真正的独立,是不依附于他人的存在,经济独立的同时,也保持思想上的独立,希望每个女孩都能明白,你不属于任何人,你只属于你自己,0K我是 Caroline,关注我,带您品味人生百态"
20,88000,3126,6208,2020-01-01 12:00:00,"《王尔德诗选》,爱旬己,是终身浪漫的开始","大概每个女生,都被挑剔过外貌吧,如果你身材不够苗条,买衣服的时候会被导购提醒,没有加大的尺码,如果你的皮肤不够白皙,穿粉色的衣服,会被身边的人吐槽,这么穿更黑了,如黑你身高不够高挑,谈恋爱的射候,会被对方的父母嫌弃,影响了下一代的基因,这种身体上的羞辱让我们自卑,为了迎合大众的审美,我们会尽可能的,掩藏自己的不足,但我想告诉每个女孩,我们的身体是自已的领地,谁都没有资格评头论足,服粗的女孩也可以穿短裤,皮肤黑的女孩,也可以穿鮮艳的衣服,就算矮小的女孩,你也可以只穿平底鞋,在《王尔德诗选》中写道,爱自己是终身浪漫的开始,如果这个世界,非要对“美”有什么标准的话,那我希望,是由我们自己来定义,因为你自信的样子,就很美,0K我是 Caroline,关注我,每天一本好书,带您品味人生百态"
19,38000,1991,2630,2020-01-01 12:00:00,最怕工作群突然的@,"下班后最怕的就是,在工作群里被@,无论你是在逛街吃火锅,还是在电影院里看电影,甚至你刚洗漱完毕,躺在床上准备入睡,只要一听到“叮”的一声响起,立刻就能弹起来,看看是不是工作哪里出了问题,现代社会我们总是处于一种,随时可以被联糸的状态,无论何时无论何地,只要别人加了我们的微信,就仿佛拥有了打新我们的权利,所以我们肘常会冒出这样的想法,好想把社交软件都卸载,让所有的人都联糸不上我啊,我们总是在,无止境的社交中难以解脱,但其实每个人都需要一个空间,仅仅和自己交流,我们想要的不过是,能够暂肘逃离当下的压力和困境,能够拥有一份自已独处的空间,0K我是 Caroline,关注我,带您品味人生百态"
18,115000,4875,11000,2020-01-01 12:00:00,"《从你的全世界路过》,长大不过是一瞬间的事","小时候我们恿想快点长大,后来才发现长大,不过是一瞬间的事,成长可能是谈恋爱后,想告诉父亲,人生中出现了,另一个我很爱的男人,可能是某个亲人的骤然离世,难过的整晚都哭的喘不上气,生活推看我们成长,教会了我们坚强,但就像,《从你的全世界路过》里说的一样,所有人的坚强,都是柔软生的茧,我们开始接受生活的变迁,不再像小时候一样,哭的歇斯底里,而成长的路上,我们可以承受最好的褒奖,也能接受最坏的安排,曾经一度以为,对世界的冷漠就是成长,后来发现,真正的成长,是世界以痛吻我,我报之以歌,所以试看把你的心打开,让阳光住进你的心房,0K,我是 Caroline,关注我,每天一本好书,带你品味人生百态"
17,37000,2123,4386,2020-01-01 12:00:00,"《晓松奇谈》,和你的过去握手言和","我想每个人都有,三两件遗憾的事吧,上学时没有好好学习,入学后想要转的专业,恨不得没有认识过的前任,吵架时伤害到家人的口无遮拦,每当这时候我们都会想,要是有后悔药就好了,但时光并不会倒流,每个人总是难免走些弯路,经历些遗憾,《晓松奇谈》里有这样一句话,人类是怎样发现新世界的,是因为走错了路,所以你以为的弯路,可能也有不一样的风景,你经历的缺憾,可能是上帝打开的另一扇窗,再富有的人也无法赎回过去,所以面对人生的遗憾,我们能做的,只有和过去握手言和,自求完美的人生本是人间至苦,生活最奇妙的地方可能就在于,你永远不知道上一秒的决定,你下一秒会不会后悔,而下一秒的路,又将通向何方吧,0K我是 Caroline,关注我,每天一本好书,带您品味人生百态"
16,31000,1321,1565,2020-01-01 12:00:00,"《持剑者心伤》,教师节快乐","又到教师节了,提起老师你会想到什么,是语文老师嘴里说着,“再讲两分钟”,却一直讲到了上课铃响,是数学老师强调的,“奇变偶不变,符号看象限,还是英语老师拿看卷子问,这道题这么简单,还用讲吗,现在想想,还是校囡里的青葱岁月,最值得留恋,但生活总是枉顾我们的意愿,刻不停的前行,《持剑者心伤》说,我心中曾经执剑的少年,此刻也混迹在市井之间,经历了社会上的,摸爬滚打之后才发现,不是什么问题,都能像上学一样有标准答案,生活也不是非黑即白,再不会有以前那样纯粹的关怀,有的只是赤裸裸的利益交换,的确,童话里的公主是不见了,但别忘记,罱龙的少年还在燃烧啊,OK我是 Caroline,祝老师们教师节快乐"
15,112000,4378,12000,2020-01-01 12:00:00,"《人性的弱点》,让你的善良带点锋芒","最近开学了,邻居家的小姑娘刚上大,小姑娘人特勤快,每次宿舍有什么活都抢先干,还帮舍友占座带饭倒圾,这两天军训却累病了,就想让舍友帮忙打扫一下卫生,结果她舍友却说,宿舍不一直都是你收拾吗,干嘛要我做啊,我军训也挺累的,等你病好了再打扫,《人性的弱点》里说,假如你把太多的钱给一个人,你会令此人变成坏人,所以当你不求回报对一个人好,让他享受了本来不属于他的待遇,他就会逐渐从感激你,到把你的好当做理所当然,甚至当你不再付出的射候,他会埋怨你为什么不帮我了,所以不要一味地不求回报的付出,让你的善良带点铎芒,毕竞不是每个人都值得拥有它,OK我是 Caroline,关注我,每天一本好书,带您品味人生百态"
14,72000,3163,4405,2020-01-01 12:00:00,无,无
13,487000,26000,80000,2020-01-01 12:00:00,"《面纱》,爱情就是我知道你所有的不好,但我仍然爱你","我知道你所有的不好,但我仍然爱你,我知道你愚蠢轻佻头脑空虚,然而我爱你,我知道你的企图,你的理想,你的势利和庸俗,我知道你是个二流货色,《面纱》中的这句话,道出了爰情的真谛,总有人告诉我们,你要努力变得更优秀,这样才会有人来爱你,但实际上,优秀和被爱并没有什么关糸,优秀只是为了,获得更多物质基础,为了适应社会的规则,而爱情中,我们需要的不过是那个,能把我们打回原形的人,我们确认自己被爱着的时刻,往往并不是我们,最体面最风光的肘候,而是我们那些最脆弱不安,狼狈不堪的肘候,爱情的迷人之处或许就在于,但我对你无法抗拒,所以不要认为自己不够优秀,就不配被爱,因为你的存在,本身就已经值得被爱,OK我是 Caroline,关注我,每天一本好书,带您品味人生百态"
12,38000,1197,2171,2020-01-01 12:00:00,比无知更可怕的是偏见,"我们总是觉得吃沙拉会变瘦,但其实一勺沙拉酱的热量,比巧克力还要高,我们总是觉得广东人什么都能吃,但其实他们只是,在吃上很讲究而已,我们总是觉得一个女生30岁了,还没有结婚生孩子,她就是没人要的剩女,但也许她是不婚主义呢,在《事实》这本书中,提到了一个概念,叫做“宿命论本能”,就是说,我们总是会根据以往的经验,对事物进行归类和判新,最后往往会导致,对事物的认知出现偏差,在生活中,这种本能所带来的刻板印象,有肘比无知更加可怕,比如网终暴力,很多都是因为这种偏见作祟,世界上最大的恶意,大概就是用我们看到的,肤浅的一面给事物下定义,当我们不再将自己的世界,局限在方寸天地中时,我们便能感受到生活的全部美好,OK我是 Caroline,关注我,带您品味人生百态"
11,405000,17000,39000,2020-01-01 12:00:00,无,无
10,407000,16000,54000,2020-01-01 12:00:00,婚姻就是一场风险投资,"我有个朋友,快结婚的肘候呢,他女朋友要求,房产证上加上自己的名字,我朋友觉得呢,这是自己爸爸妈妈买的房子,凭什么要分一半给她呢,我和他说呢,其实小姑娘要求也没什么错,著名的经济学家,薛兆丰是这样定义婚姻的,结婚就等于办企业,双方都要拿出各自的资源,女方通常要比男方先付出,生孩子,抚养孩子照顾家庭,甚至因此放齐了自己的事业,所以就需要男方给女方,预先支付一些抵押,为未来可能出现的婚姻问题,做个垫底,利益是我们将要,和伴侣约定终身肘,必须要直视的问题,比起虚无缥缈的风花雪月,我们能抓住的,也只有眼前的这一城一池的得失,作为女生为自己留条后路,其实也是无可厚非的,OK我是 Caroline,关注我,带您品味人生百态"
9,506000,25000,44000,2020-01-01 12:00:00,没有上进心有错吗,"总有鸡汤告诉我们,呆在舒适区里会毀掉你的人生,所以很多人都往大城市跑,还嘲笑那些,留在家乡的人不求上进,都说不想当将军的兵不是好兵,但是当一个小兵发现,我当不了将军的时候,却没有人跟他说,没有关糸,你可以只当个小兵,很多人以为,在一线城市,花费三小时往返于拥挤地铁,每天回到10平的出租屋里,累得想倒头就睡,就是上进,但却忽略了小城市里,下了班和朋友聚个餐,去健身房健个身,陪父母聊聊天,同样也是一种上进,上进从来都不是,跟别人比有多累多苦,而是认真工作并热爱生活,呆在舒适区里,并不是芍且,而只是找到属于自己的方式,过好这一生"
8,241000,10000,16000,2020-01-01 12:00:00,无,无
7,1285000,49000,111000,2020-01-01 12:00:00,"《小欢喜》,为什么我们活成了自己最讨厌的样子","不知何射,我们活成了曾经自,最讨厌的样子,前两天看了《小欢喜》,黄磊在剧里哭着说,我觉得我长大得当个令狐冲,可现在,怎么就成了个岳不群了呢,肘间把我们变成了,自己曾经最看不起的那种大人,买东西第一眼看标价,时刻在意周围人的眼光,或许不是我们变成了,自己最讨厌的样子,而是我们讨厌的那些,本就是生活的一部分,游戏规则,生存逻辑,世俗秩序,让我们明台了,梦想不能赚钱,鸡汤更不能下饭,我们学会跟生活和解,恰到好处地低头,虽然心里还怀揣看诗和远方,但也明白了生活,离不开柴未油盐,或许我们不是活成了,而是学会了如何,把梦想照进现实,OK我是 Caroline,关注我,每天一本好书,带您品味人生百态"
6,73000,2325,8058,2020-01-01 12:00:00,"《少有人走的路》,爱一个人终归是因为爱自己","我们总以为爱情是独一无二的,自己的爱人无法代替,但有一个研究表明啊,你未来的配偶,会在你周围的三条街道以内,你以为的爱人,只是因为他在恰好的肘间地点,出现在了你的生活里,然后你赋予了他爱人的意义,《少有人走的路》里面说,我们真心去爱一个人,是因为我们需要去爱别人,但很多人记得在爱情里付出,却忘记了真正的爱情是自我拓展,而非自我粞牲,爱的基础是爱别人之前,要先学会爱自己,辶就像一个水槽,你爱自己的程度就等于里边的水,当爱的洪流把水槽填满,你会觉得好幸福,如果足够爱自己,即使洪流褪去,你可以正常生活,但如果你的水槽本身就没有水,当爱意褪去,就只剩一地干涸,好的爱情应该是,丰盈灵魂的自我扩展,而非一颗缺爱的心,想拼命抓住的救命稻草,OK我是 Caroline,关注我,每天一本好书,带您品味人生百态"
5,72000,3441,11000,2020-01-01 12:00:00,"《百年孤独》,人生终将是一场单人的旅行","现在我们好像都陷入了,一种孤独的怪图,朋友圈很多朋友却很少,可以分享快乐的人很多,但能分享的故事的人却很少,向你借钱的人很多,能借你钱的人却很少,怕被嘲笑所以不敢脆弱,怕被伤害,所以不敢袒露心事,怕被拒绝,所以不去麻烦别人,《百年孤独》里有这样一句话,生命中曾经有过的所有灿烂,终将都需要用寂寞来悽还,人生终将是一场单人的旅行,孤独前是迷茫,孤独后是成长,有肘候别人对你的不理解,是因为他们看不到,我们能看到的东西,自然就否定了存在的可能,无法感同身受,正如村上春树所说,人的本质就是孤独的,但这不是什么坏事,使孤独变得不好的,是因为你害怕孤独,只有当一个人能够学会与其并肩,才能够学会坚强,OK我是 Caroline,关注我,每天一本好书,带您品味人生百态"
4,30000,1318,2598,2020-01-01 12:00:00,"别和你的父母,成为精神上的陌生人","工作以后,你多久给父母打一次电话,是不是报喜不报忧,问完他们的身体状况,和生活以后,就不知道说什么了,或许电话那头,父母眼中的你和真正的你,恐怕完全是不一样的两个人吧,随着年龄的增长我们才明白,我们能做的,只不过是不新地,目送父母的背影渐行渐远,看着他们逐渐消失在,小路转弯的地方,用背影默默地告诉你,不用追,我们目送父母变老乃至逝去,目送着儿女长大然后远离,当我们的世界随着其他人的进入,变得越来越精彩的时候,父母的世界,随着我们的离去,在变得越来越单一,所以记得给爸妈订一张,来你城市的机票,牵看他们的手走在你的城市,让他们看看你世界的精彩,OK我是 Caroline,关注我,每天一本好书,带你品味人生百态"
3,163000,5490,17000,2020-01-01 12:00:00,"《围城》,活在当下, Live in the present","我们好像永远不会安于现状,当身处大城市的时候,追求着家乡的安逸祥和,等回到了家乡,又怀念着大城市的繁华便捷,读书的肘候想快点工作经济独立,等工作了又觉得,还是读书的肘候轻松惬意,我们都想要挣更多的钱,过更好的生活,但内心却又忍不住,想要追求诗和远方,生话不易,就像钱锺书先生,在《围城》里写的一样,城外的人想进去,城里的人想出来,声望阻止了我们,看到事物的本来面目,让我们的判断力彻底麻木,但等真正设身处地的,走到那个位置的肘候,才明白现实,远没有看起来这么光鲜,可您是否想过,您不满足的当下,可能就是他人最羡慕的将来,抑或是有人无限缅怀的过去呢,此刻的当下,并不是通向未来的途径,而是生命的全部,您想要的的未来,在把握了每个现在之后,自然会来"
2,40000,1415,2600,2020-01-01 12:00:00,"《白夜行》,不要从受害者变成施害者","今天给您推荐一本,只要打开就一定会熬夜看完的书,《白夜行》,这是东野圭吾的代表作,书中的男女主角,在黑暗中共生了19年,由于悲惨的童年遭遇,长大后他们报复社会,行凶作恶,酿成诸多的悲剧,现实中其实这种人也特别地常见,只要是受了一点的苦,就感觉被全世界给亏待了,就好像别人都特别对不起他,看什么都不顺眼,一心想着要报复别人,报复世界,也得让你们受一下我受过的苦,但您想想,要是在别人伤害了我们之后,我们又为了弥补这个伤痛,去伤害别人,那我们不就成了自己曾经,最厌恶的那种人了吗,在我看来,哪怕身处泥潭,也不要放弃良心和希望,世界上只有一种英雄主义,那就是在认清生活的真相后,仍然热爱生活"
1,438000,15000,59000,2020-01-01 12:00:00,"《人性的枷锁》,30岁之前,一定要存点钱","看过一个有趣的统计啊,00后的干均存款,竞然是90后的两倍,为什么已经工作的90后,反而存不下钱呢,身边一些刚毕业的上班族,别人买名牌他也跟着买,别人换手机他也跟着换,可是别人家里有矿啊,他却只有花呗和借呗,对于现在经济能力,不太强的90后甚至80后来说,买车买房的压力的确很大,有肘甚至连房租都需要父母的资助,存钱更是成了天方夜谭,但我特别想奉劝您几句,无论您是几零后,十岁之前一定要存点钱,《人性的枷锁》中有一个观点,人不一定要积累多少财富,但至少这些财富可以让你,对很多自己不喜欢的事情说不,你会发现存钱,会让你拥有了更多的选择,也会慢慢拥有着向世界说不的权力,所以别让未来的你,讨厌现在的自己"
